gene_name,num_of_illumina_exps,median_illumina_mean_read2_gc_fraction,num_of_ultima_exps,median_ultima_mean_read2_gc_fraction
AC005244.2,3.0,0.4555555555555555,2.0,0.4055555555555555
AC005253.1,21.0,0.5119935820296831,24.0,0.5246018688406109
AC005253.2,21.0,0.6145203111495247,11.0,0.6333333333333333
AC005256.1,,,1.0,0.6333333333333333
AC005261.1,21.0,0.4044465568229827,24.0,0.40034270900563707
AC005261.2,21.0,0.548989898989899,24.0,0.43605970352634515
AC005261.3,21.0,0.414040404040404,24.0,0.3123632858684981
AC005262.2,3.0,0.6235955056179776,1.0,0.6
AC005264.1,21.0,0.5487742594484167,24.0,0.5543230618670738
AC005277.1,12.0,0.5688888888888889,6.0,0.5352550970637011
AC005277.2,18.0,0.44629629629629625,24.0,0.3140609898619051
AC005280.2,21.0,0.4247076023391813,24.0,0.41366958405953863
AC005281.1,3.0,0.6067415730337079,2.0,0.6
AC005288.1,21.0,0.4199546485260771,24.0,0.4006049501016361
AC005291.1,15.0,0.5,16.0,0.2944444444444444
AC005303.1,,,2.0,0.33333333333333326
AC005304.1,16.0,0.5032407407407407,24.0,0.4410115766945293
AC005304.2,20.0,0.4431960049937578,14.0,0.44585470085470086
AC005304.3,21.0,0.4103942652329749,24.0,0.4839867901260082
AC005307.1,21.0,0.5036401456058242,24.0,0.47407507786549685
AC005323.2,4.0,0.44999999999999996,10.0,0.5
AC005324.1,1.0,0.5777777777777777,,
AC005324.2,,,1.0,0.4555555555555555
AC005324.3,19.0,0.3923220973782771,24.0,0.3411020776874435
AC005324.4,1.0,0.6555555555555556,6.0,0.6444444444444445
AC005324.5,14.0,0.4916562630045776,17.0,0.3777777777777777
AC005329.1,21.0,0.571111111111111,24.0,0.6024361703302106
AC005329.2,19.0,0.5018518518518519,23.0,0.5007099841008382
AC005329.3,17.0,0.6179775280898876,7.0,0.6111111111111112
AC005330.1,4.0,0.54375,8.0,0.5314368371952641
AC005332.1,21.0,0.5549090909090909,24.0,0.5352450748423161
AC005332.3,21.0,0.3046464646464646,24.0,0.31632026906929905
AC005332.4,21.0,0.3438914027149321,24.0,0.31840725585885055
AC005332.5,21.0,0.4576262626262626,24.0,0.3604706160154959
AC005332.6,21.0,0.5236559139784946,24.0,0.31010536127355504
AC005332.7,21.0,0.4164780333455032,24.0,0.4130924435696751
AC005332.8,21.0,0.353688141923436,24.0,0.28630223698971924
AC005339.1,21.0,0.5388888888888889,22.0,0.5284187991551907
AC005342.1,19.0,0.5253968253968254,24.0,0.5465659369740892
AC005342.2,19.0,0.4933333333333333,21.0,0.3925925925925926
AC005355.1,11.0,0.5786516853932584,3.0,0.6222222222222222
AC005358.2,20.0,0.537962962962963,24.0,0.5996198246198245
AC005363.2,21.0,0.5529272619751626,24.0,0.5028086366906569
AC005379.1,,,2.0,0.6444444444444445
AC005381.1,21.0,0.5,24.0,0.4756309070190582
AC005383.1,20.0,0.5195536828963796,24.0,0.5237373737373736
AC005387.1,,,7.0,0.6333333333333333
AC005387.2,4.0,0.5066666666666666,3.0,0.4680851063829787
AC005392.1,,,5.0,0.4777777777777778
AC005392.2,16.0,0.4711685823754789,21.0,0.5111111111111111
AC005392.3,2.0,0.48333333333333334,1.0,0.4222222222222222
AC005393.1,20.0,0.4356869184455391,24.0,0.30092628290977197
AC005394.1,12.0,0.498314606741573,20.0,0.4473379629629629
AC005410.2,20.0,0.27201129636341664,24.0,0.2478901429899166
AC005476.2,20.0,0.40204952143154393,24.0,0.3444460383819208
AC005479.1,13.0,0.5555555555555556,11.0,0.5366666666666666
AC005479.2,20.0,0.41833333333333333,24.0,0.44083110246823576
AC005480.1,21.0,0.4654106280193236,24.0,0.5166850200581279
AC005481.1,14.0,0.4814814814814814,24.0,0.3769892473118279
AC005482.1,,,5.0,0.3444444444444444
AC005486.1,1.0,0.6333333333333333,,
AC005487.1,1.0,0.4333333333333333,1.0,0.3333333333333333
AC005498.1,21.0,0.2791666666666667,24.0,0.23912037037037034
AC005498.2,21.0,0.4823178016726404,24.0,0.42608467082660045
AC005498.3,21.0,0.490254203522193,24.0,0.45116627558538136
AC005520.1,20.0,0.4955246913580247,24.0,0.42875221924677454
AC005520.2,21.0,0.5503987240829346,24.0,0.41962119316970503
AC005520.5,20.0,0.3136566332218506,24.0,0.31379155154480964
AC005522.1,6.0,0.4388888888888889,16.0,0.5036111111111111
AC005523.1,19.0,0.6888888888888889,17.0,0.5055555555555555
AC005523.2,21.0,0.4652010906612134,24.0,0.4776074423139198
AC005534.1,21.0,0.4566137566137566,24.0,0.42318883339790214
AC005537.1,12.0,0.45222222222222225,21.0,0.3339661755353152
AC005540.1,21.0,0.7372357723577236,24.0,0.6683111352245773
AC005544.1,3.0,0.6555555555555556,3.0,0.5333333333333333
AC005544.2,,,5.0,0.5444444444444444
AC005546.1,20.0,0.46851851851851845,24.0,0.5105288236083154
AC005549.1,5.0,0.4333333333333333,9.0,0.4037037037037037
AC005550.1,1.0,0.24,2.0,0.29999999999999993
AC005550.2,6.0,0.3166666666666666,8.0,0.33902116402116395
AC005551.1,12.0,0.7575280898876404,4.0,0.7063248910675382
AC005552.1,8.0,0.44553682896379526,15.0,0.3666666666666667
AC005580.1,17.0,0.5122222222222221,24.0,0.48770628223159873
AC005586.1,19.0,0.5543071161048689,24.0,0.48785103785103784
AC005592.1,,,1.0,0.2722222222222222
AC005597.1,,,4.0,0.4777777777777778
AC005606.1,18.0,0.46487179487179486,4.0,0.36666666666666664
AC005606.2,14.0,0.6326666666666667,9.0,0.4666666666666667
AC005609.2,1.0,0.5333333333333333,,
AC005609.4,1.0,0.2962962962962963,7.0,0.2888888888888888
AC005609.5,4.0,0.6666666666666667,2.0,0.44999999999999996
AC005614.1,20.0,0.4077468953282082,24.0,0.3977533097843945
AC005616.1,21.0,0.5205311542390194,24.0,0.5770698830271785
AC005618.1,21.0,0.4686507936507936,24.0,0.45769299671426245
AC005618.2,8.0,0.5212546816479401,11.0,0.4777777777777778
AC005618.3,3.0,0.4444444444444444,1.0,0.4444444444444444
AC005625.1,15.0,0.68,8.0,0.6919629712802855
AC005632.4,8.0,0.5865792759051186,5.0,0.3444444444444444
AC005670.1,20.0,0.5404761904761904,7.0,0.5777777777777777
AC005670.2,21.0,0.5676660787771899,24.0,0.4401587217863583
AC005674.1,3.0,0.4419475655430712,5.0,0.4603359173126615
AC005692.1,1.0,0.2888888888888889,2.0,0.37777777777777777
AC005692.2,2.0,0.3666666666666666,,
AC005695.1,10.0,0.5462962962962963,21.0,0.4666666666666666
AC005695.2,15.0,0.3620474406991261,3.0,0.3666666666666666
AC005695.3,21.0,0.518974358974359,24.0,0.3797985547024715
AC005696.1,21.0,0.5732026143790849,24.0,0.5445447018201082
AC005696.2,21.0,0.3577777777777778,24.0,0.3117619750213436
AC005696.3,7.0,0.5777777777777777,6.0,0.5888888888888889
AC005696.4,21.0,0.5775498575498575,24.0,0.5656717801469003
AC005697.1,1.0,0.6611111111111112,4.0,0.5555555555555556
AC005697.2,21.0,0.5242009132420091,24.0,0.5317624593845218
AC005699.1,19.0,0.4111111111111111,22.0,0.4261973180076628
AC005702.1,1.0,0.4943820224719101,,
AC005703.1,1.0,0.5444444444444444,,
AC005703.4,10.0,0.4351851851851851,8.0,0.4222222222222222
AC005722.2,6.0,0.5642322097378277,7.0,0.5611111111111111
AC005725.1,6.0,0.5194756554307116,14.0,0.5393455098934552
AC005726.1,21.0,0.4729378531073446,24.0,0.45824086922371726
AC005726.2,21.0,0.5444444444444444,16.0,0.487037037037037
AC005726.4,18.0,0.5371851851851852,7.0,0.5178571428571429
AC005726.5,21.0,0.3621898597626753,24.0,0.41799578810186055
AC005730.2,20.0,0.46233974358974356,24.0,0.39881698227236095
AC005736.3,8.0,0.6599999999999999,9.0,0.5666666666666667
AC005740.3,6.0,0.5027777777777778,9.0,0.4333333333333333
AC005740.4,21.0,0.4478632478632478,24.0,0.38948734940472096
AC005746.2,1.0,0.5111111111111111,3.0,0.4888888888888889
AC005746.3,6.0,0.5921972534332085,2.0,0.40555555555555556
AC005753.1,1.0,0.4681647940074906,1.0,0.3611111111111111
AC005757.1,20.0,0.4622222222222222,9.0,0.4166666666666666
AC005759.1,21.0,0.5468834688346883,24.0,0.48931768663789177
AC005775.1,21.0,0.6472222222222223,23.0,0.5755555555555555
AC005776.2,21.0,0.4849572649572649,24.0,0.5335535410707518
AC005779.1,20.0,0.4770723104056437,24.0,0.4463250965487916
AC005779.2,15.0,0.5666666666666667,4.0,0.5629629629629629
AC005786.2,20.0,0.5295634920634921,19.0,0.6
AC005786.3,20.0,0.6424469413233458,13.0,0.6
AC005790.1,6.0,0.5700000000000001,2.0,0.5777777777777777
AC005808.1,14.0,0.5280898876404494,14.0,0.4662037037037037
AC005821.1,11.0,0.5,11.0,0.4522458628841607
AC005823.1,1.0,0.5393258426966292,,
AC005828.1,15.0,0.4662921348314606,19.0,0.4555555555555555
AC005828.2,13.0,0.5,11.0,0.3888888888888889
AC005828.3,20.0,0.3866666666666667,24.0,0.3054412160344364
AC005828.4,14.0,0.5433333333333334,17.0,0.4777777777777778
AC005828.5,7.0,0.5333333333333333,2.0,0.5590277777777778
AC005832.4,3.0,0.4222222222222222,3.0,0.4222222222222222
AC005833.1,9.0,0.4775280898876405,13.0,0.4291666666666666
AC005833.2,1.0,0.4777777777777778,6.0,0.4305555555555556
AC005833.3,15.0,0.5555555555555556,21.0,0.5577777777777777
AC005837.1,21.0,0.4770263016639828,24.0,0.4286283823731819
AC005837.2,,,3.0,0.6666666666666666
AC005837.3,8.0,0.5944444444444444,8.0,0.5361111111111111
AC005838.2,21.0,0.5270191243875454,24.0,0.5492585303759948
AC005840.2,21.0,0.3987654320987654,24.0,0.40984010688391403
AC005840.4,21.0,0.4761316872427983,24.0,0.4617257176168712
AC005841.1,20.0,0.5277777777777777,23.0,0.5422413793103449
AC005842.1,18.0,0.4944444444444444,7.0,0.4555555555555555
AC005845.1,1.0,0.4888888888888889,1.0,0.5444444444444444
AC005856.1,11.0,0.54,9.0,0.437037037037037
AC005863.1,4.0,0.5111111111111111,6.0,0.4699346405228758
AC005865.1,2.0,0.35333333333333333,8.0,0.320310633213859
AC005871.2,20.0,0.5444444444444445,18.0,0.4938888888888888
AC005884.1,9.0,0.4851851851851851,21.0,0.4641975308641975
AC005884.2,12.0,0.5333333333333333,11.0,0.5444444444444444
AC005899.1,20.0,0.5031746031746032,23.0,0.5185185185185185
AC005899.3,18.0,0.3592592592592592,6.0,0.4263361462728551
AC005899.5,21.0,0.3806878306878307,24.0,0.3933673306126876
AC005899.6,21.0,0.4009615384615385,24.0,0.5294623019540913
AC005899.7,21.0,0.440359477124183,24.0,0.36157303242385097
AC005899.8,20.0,0.5476068376068377,24.0,0.5416666666666667
AC005920.1,21.0,0.5174291938997821,24.0,0.45678073022693705
AC005920.2,8.0,0.4344444444444444,2.0,0.44166666666666665
AC005920.3,11.0,0.449438202247191,21.0,0.4246843434343434
AC005921.2,21.0,0.5395245992260918,24.0,0.4224317556271035
AC005944.1,21.0,0.5132208157524614,24.0,0.3069113492670865
AC005954.2,21.0,0.5142857142857143,24.0,0.5504545454545455
AC005962.1,20.0,0.4046378968253968,24.0,0.29787780964386174
AC005972.1,20.0,0.38166666666666665,24.0,0.35525379506641364
AC005972.4,6.0,0.45811485642946315,7.0,0.5111111111111111
AC005993.1,,,2.0,0.4950617283950617
AC005996.1,,,1.0,0.6111111111111112
AC006004.1,19.0,0.5133333333333333,24.0,0.5583974946361523
AC006012.1,21.0,0.4120634920634921,24.0,0.45624230146839306
AC006017.1,21.0,0.5167958656330749,24.0,0.4419666632084932
AC006019.1,5.0,0.5111111111111111,2.0,0.5136200716845878
AC006019.2,1.0,0.6,3.0,0.3777777777777777
AC006019.3,,,1.0,0.3333333333333333
AC006027.1,21.0,0.4397979797979798,24.0,0.4362076578233137
AC006030.1,21.0,0.3981481481481481,24.0,0.3462700245140289
AC006033.2,21.0,0.3217777777777778,24.0,0.34418463236405616
AC006041.1,4.0,0.3277777777777777,9.0,0.3
AC006042.1,17.0,0.4444444444444445,24.0,0.41415544332210996
AC006042.2,21.0,0.4568627450980392,24.0,0.4204293527016732
AC006042.4,21.0,0.3790697674418605,24.0,0.29260374454565974
AC006058.1,17.0,0.3841269841269841,24.0,0.34690068412209063
AC006058.2,5.0,0.6133333333333333,6.0,0.398611111111111
AC006058.3,8.0,0.6312734082397004,11.0,0.4777777777777778
AC006059.1,21.0,0.5311111111111111,24.0,0.34567293935222054
AC006064.1,21.0,0.4580712788259958,24.0,0.5464501115374993
AC006064.2,21.0,0.410548523206751,24.0,0.37988072536257367
AC006064.3,21.0,0.5703703703703703,24.0,0.5809238777297512
AC006064.4,21.0,0.5939050701186623,24.0,0.5835799964941276
AC006064.6,1.0,0.6555555555555556,4.0,0.5166666666666666
AC006065.4,2.0,0.3820224719101123,9.0,0.35
AC006111.1,6.0,0.48888888888888893,4.0,0.4888888888888888
AC006111.3,20.0,0.4746647509578544,24.0,0.49865614501733097
AC006115.1,21.0,0.4542222222222222,24.0,0.5570988352537773
AC006115.3,2.0,0.5384269662921348,1.0,0.4333333333333333
AC006116.4,17.0,0.3,23.0,0.3018518518518518
AC006116.8,21.0,0.4382222222222222,24.0,0.402646889254075
AC006116.9,20.0,0.42629629629629623,24.0,0.4260245991148769
AC006130.1,16.0,0.4944444444444444,7.0,0.4888888888888889
AC006145.1,2.0,0.2722222222222222,7.0,0.4
AC006146.1,19.0,0.4037037037037037,24.0,0.37409854247552615
AC006148.1,2.0,0.46367041198501874,5.0,0.3
AC006157.1,20.0,0.3338280870494511,24.0,0.3055000424490494
AC006159.2,1.0,0.2888888888888888,1.0,0.2
AC006160.1,21.0,0.4783197831978319,24.0,0.4632536484456052
AC006205.1,2.0,0.4666666666666667,,
AC006206.1,9.0,0.4375,15.0,0.3777777777777777
AC006206.2,7.0,0.4977777777777777,19.0,0.5893719806763285
AC006207.1,20.0,0.504414125200642,23.0,0.4933333333333333
AC006213.1,21.0,0.4078571428571428,24.0,0.3967789267582653
AC006213.2,21.0,0.4159126984126984,24.0,0.46620359945126677
AC006213.3,21.0,0.5353535353535354,24.0,0.35816214707724137
AC006238.1,21.0,0.4669545192861254,24.0,0.5017076290045384
AC006252.1,21.0,0.4951515151515151,24.0,0.4814603191704032
AC006254.1,21.0,0.554074074074074,24.0,0.5434953435428276
AC006270.1,16.0,0.4944132334581772,7.0,0.4777777777777778
AC006272.1,2.0,0.4966666666666667,8.0,0.5111111111111111
AC006273.1,20.0,0.670026649380582,24.0,0.5335262544674912
AC006296.1,3.0,0.4555555555555555,3.0,0.4444444444444444
AC006299.1,21.0,0.4665873015873016,24.0,0.3997488412890515
AC006305.1,19.0,0.4866666666666666,24.0,0.5718253968253968
AC006305.2,2.0,0.4187890137328339,,
AC006329.1,21.0,0.4606701940035273,24.0,0.3753372731987871
AC006333.1,3.0,0.4777777777777778,1.0,0.4615384615384615
AC006333.2,21.0,0.3616053352387757,24.0,0.3109018227318415
AC006355.2,1.0,0.2833333333333333,,
AC006357.1,1.0,0.3666666666666666,4.0,0.342571460349238
AC006369.1,20.0,0.4989393939393939,18.0,0.49206349206349204
AC006369.2,2.0,0.2444444444444444,1.0,0.2607843137254901
AC006372.1,12.0,0.5303703703703704,14.0,0.40407407407407403
AC006372.2,1.0,0.6666666666666667,2.0,0.49722222222222223
AC006372.3,14.0,0.5559259259259259,20.0,0.4265232974910394
AC006378.1,8.0,0.5349999999999999,8.0,0.5333333333333333
AC006435.1,21.0,0.5888888888888889,19.0,0.5814814814814815
AC006435.2,21.0,0.5351851851851852,24.0,0.5531772858235292
AC006435.3,13.0,0.5416666666666666,18.0,0.4706018518518519
AC006441.1,21.0,0.4633333333333332,24.0,0.5433035714285714
AC006441.3,21.0,0.4616161616161616,20.0,0.5029240472605838
AC006441.4,2.0,0.5305867665418227,1.0,0.5402298850574713
AC006449.2,21.0,0.5702185792349727,24.0,0.35495283707467373
AC006449.3,20.0,0.6508333333333334,24.0,0.6333202058148752
AC006449.5,8.0,0.53270911360799,10.0,0.47407407407407404
AC006449.6,21.0,0.5879796764273298,24.0,0.4635833663587554
AC006450.3,1.0,0.3777777777777777,,
AC006460.1,16.0,0.41626984126984123,14.0,0.3355353252412076
AC006480.2,21.0,0.3629901960784313,24.0,0.3453029904825633
AC006482.1,2.0,0.3703703703703703,1.0,0.3444444444444444
AC006483.2,21.0,0.5268199233716475,24.0,0.4705063469440134
AC006487.1,1.0,0.6222222222222222,1.0,0.6111111111111112
AC006504.1,21.0,0.4383068783068782,24.0,0.3841918908575177
AC006504.2,2.0,0.4666666666666667,,
AC006504.5,21.0,0.5039567747298421,24.0,0.4891682005829716
AC006511.4,21.0,0.4470588235294117,24.0,0.2979960253611949
AC006518.7,3.0,0.6333333333333333,,
AC006538.2,1.0,0.6266666666666667,1.0,0.7333333333333333
AC006547.1,21.0,0.496140350877193,24.0,0.41054334465893394
AC006547.2,21.0,0.504,24.0,0.38196363954266255
AC006547.3,21.0,0.5632478632478632,24.0,0.568336261161885
AC006557.1,17.0,0.3888888888888889,11.0,0.4722222222222222
AC006557.3,19.0,0.2805555555555555,18.0,0.31
AC006581.1,9.0,0.4382022471910112,6.0,0.48061002178649237
AC006581.2,20.0,0.5563492063492064,24.0,0.5543533877605107
AC006942.1,21.0,0.6584615384615385,22.0,0.7120794683705718
AC006946.2,20.0,0.347419714466765,24.0,0.33817515799995457
AC006946.3,18.0,0.40415770609318996,22.0,0.3597395358264923
AC006960.2,11.0,0.4888888888888889,13.0,0.4777777777777778
AC006960.3,15.0,0.4629629629629629,24.0,0.475393014653578
AC006967.3,11.0,0.4555555555555555,13.0,0.4611111111111111
AC006974.1,,,1.0,0.3
AC006974.2,1.0,0.4222222222222222,3.0,0.3333333333333333
AC006978.2,10.0,0.3854556803995006,22.0,0.36716329966329964
AC007001.1,5.0,0.3820224719101124,8.0,0.4099999999999999
AC007009.1,18.0,0.75,6.0,0.7986486486486486
AC007014.1,21.0,0.4215215215215215,19.0,0.4166666666666667
AC007029.1,19.0,0.6933333333333334,24.0,0.49177259992613587
AC007032.1,21.0,0.4441481481481481,24.0,0.40608066952863725
AC007036.1,21.0,0.5488179669030733,22.0,0.4757019600769601
AC007038.1,21.0,0.3833333333333333,24.0,0.40075087384790753
AC007038.2,21.0,0.3458544839255499,24.0,0.2644648593228271
AC007040.1,2.0,0.7666666666666667,3.0,0.4777777777777778
AC007040.2,20.0,0.528641975308642,24.0,0.5157546695840467
AC007064.2,17.0,0.4157303370786517,5.0,0.4666666666666667
AC007091.1,16.0,0.3688888888888888,20.0,0.38238838153221716
AC007099.1,3.0,0.5222222222222223,4.0,0.49444444444444446
AC007100.1,19.0,0.5056179775280899,13.0,0.5037037037037037
AC007114.1,21.0,0.5096204278812975,24.0,0.5607505692771968
AC007114.2,21.0,0.4530555555555555,24.0,0.5500179895162843
AC007126.1,20.0,0.42260299625468156,24.0,0.37981859410430835
AC007128.1,8.0,0.39666666666666667,21.0,0.4022222222222222
AC007128.2,4.0,0.581023720349563,6.0,0.5461714454180207
AC007163.1,20.0,0.5363636363636364,19.0,0.6219866159816266
AC007179.1,1.0,0.3933333333333333,1.0,0.3111111111111111
AC007179.2,9.0,0.4333333333333333,17.0,0.4405847953216374
AC007182.1,16.0,0.557565543071161,22.0,0.35025252525252526
AC007192.1,,,1.0,0.6444444444444445
AC007192.2,19.0,0.5851851851851851,24.0,0.5847347347347347
AC007193.1,21.0,0.3745098039215686,23.0,0.3954248366013072
AC007193.2,5.0,0.6555555555555556,1.0,0.4
AC007193.3,11.0,0.5222222222222223,5.0,0.4111111111111111
AC007216.1,18.0,0.5472659176029963,14.0,0.525
AC007216.2,21.0,0.4782222222222222,24.0,0.36014887436456056
AC007216.4,21.0,0.6188172043010752,24.0,0.5414328956613161
AC007220.1,21.0,0.5296296296296297,24.0,0.44599435074514715
AC007228.2,20.0,0.36721706226350187,24.0,0.2342557362606641
AC007240.1,21.0,0.5104377104377105,24.0,0.47059936971177363
AC007249.1,10.0,0.5666666666666667,18.0,0.5383074935400516
AC007249.2,21.0,0.5715277777777777,24.0,0.3984879293199397
AC007250.1,21.0,0.5623655913978495,24.0,0.3517172034311775
AC007255.1,20.0,0.45111111111111113,24.0,0.4198949714251596
AC007262.2,21.0,0.4100543478260869,24.0,0.36596535813241704
AC007272.1,21.0,0.4523768366464995,24.0,0.5482928757138795
AC007277.1,2.0,0.6111111111111112,2.0,0.5457142857142857
AC007285.1,21.0,0.6561111111111111,24.0,0.5679504152198706
AC007285.2,13.0,0.4444444444444444,15.0,0.4
AC007292.1,21.0,0.5310657596371882,24.0,0.5122222222222222
AC007292.2,21.0,0.5180040697160045,24.0,0.5514826214062982
AC007292.3,21.0,0.5409356725146199,24.0,0.5788584911026169
AC007298.1,21.0,0.4587301587301587,18.0,0.4099537037037037
AC007298.2,21.0,0.4317460317460317,22.0,0.4146296296296297
AC007308.1,18.0,0.48711111111111105,12.0,0.43766720171214546
AC007314.1,7.0,0.4666666666666667,8.0,0.4638888888888889
AC007319.1,20.0,0.39207741576162625,24.0,0.41280505546171625
AC007325.1,9.0,0.6133333333333333,24.0,0.6087817259894888
AC007325.2,12.0,0.6533333333333333,20.0,0.6587962962962963
AC007325.4,21.0,0.6346460384435069,24.0,0.6388888888888888
AC007326.2,2.0,0.6478776529338327,,
AC007326.4,21.0,0.5427609427609428,24.0,0.5331928480204342
AC007327.2,9.0,0.4111111111111111,2.0,0.4379629629629629
AC007333.2,17.0,0.3481481481481481,22.0,0.34954954954954953
AC007336.1,21.0,0.3482018949667148,24.0,0.356136795928133
AC007336.2,7.0,0.4044943820224719,15.0,0.3555555555555555
AC007342.4,16.0,0.5363295880149812,7.0,0.3444444444444444
AC007342.5,13.0,0.3466666666666667,23.0,0.3725
AC007347.1,9.0,0.4888888888888889,4.0,0.4777777777777778
AC007349.1,12.0,0.4938888888888888,19.0,0.4739057239057239
AC007349.2,6.0,0.5069444444444444,9.0,0.5222222222222221
AC007349.3,14.0,0.4444444444444444,15.0,0.4888888888888889
AC007349.4,21.0,0.381111111111111,24.0,0.3356462771997192
AC007362.1,3.0,0.5,10.0,0.6376705653021442
AC007364.1,20.0,0.5435690235690236,24.0,0.5241107681451389
AC007365.1,21.0,0.5636363636363636,24.0,0.515857033515609
AC007368.2,3.0,0.4333333333333333,1.0,0.4084507042253521
AC007370.1,14.0,0.372367873491469,24.0,0.4475565010504113
AC007370.2,21.0,0.3296296296296296,24.0,0.33889243397655944
AC007376.2,3.0,0.6067415730337079,8.0,0.5611111111111111
AC007378.1,21.0,0.4629213483146067,24.0,0.3832643704484917
AC007381.1,19.0,0.4379629629629629,24.0,0.3621338383838384
AC007383.2,21.0,0.5455657492354741,24.0,0.5323319664126538
AC007383.3,21.0,0.5112727272727273,24.0,0.3735278426182814
AC007384.1,21.0,0.5346240179573513,24.0,0.5165591955293649
AC007388.1,21.0,0.5147689916920686,24.0,0.42978339493970513
AC007389.3,19.0,0.6166666666666667,22.0,0.6048611111111111
AC007389.5,17.0,0.5511111111111111,17.0,0.4055555555555555
AC007391.1,19.0,0.3796296296296296,24.0,0.32048229548229545
AC007402.1,4.0,0.5355555555555556,3.0,0.4444444444444444
AC007403.1,4.0,0.47555555555555556,7.0,0.4875706214689265
AC007405.1,19.0,0.48,24.0,0.4294444444444444
AC007405.2,6.0,0.5972222222222222,1.0,0.6666666666666666
